"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_orange.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_orange.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_orange.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_orange.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_orange.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_orange.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_orange.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_orange.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.986598583879 940.990705865082 125.198763415843 43.9999994499911 74.5999990674849 0.0128074685812323 0.882702781704418 0.00118177911478764 5.20851710658843e-07 8.83080400344311e-07 0.000179418393480782 0.0161324905838196 1.65554014499478e-05 7.75475689322764e-09 1.31478378235178e-08 5.01478243645365e-05 0.0129541246576268 4.62726522033045e-06 2.57841949627474e-09 4.37159305504763e-09 0.00035067014422836 0.0904201329992354 3.22180398878865e-05 1.79627920097665e-08 3.01808933613888e-08 1.04321560428229e-06 0.000554373579677047 2.98270350409687e-07 1.72556599847902e-10 7.06411690800502e-10 1.25141619264535e-05 0.00629580053499154 9.12515132447797e-07 6.0630041493027e-10 5.43021646643215e-10 1.53800641555684e-07 0.00023443085866776 1.93550225811799e-07 8.23159212821629e-11 4.84850232046673e-10
2 813.950236855777 940.965488012152 125.195408181851 43.9999985122125 74.5999974775239 0.0454224114908242 0.795063906016782 0.00419128551987548 1.33568291527085e-06 2.26458966998195e-06 0.00072571533455911 0.0145013028832781 6.69642143373143e-05 2.19141497077105e-08 3.71544447317091e-08 0.000421965819547446 0.024548434353391 3.8936048039495e-05 1.50542704411413e-08 2.5523831247935e-08 0.00294741329277695 0.170809494833807 0.000269554998948633 1.04333967288955e-07 1.73603117824183e-07 1.84833958017747e-05 0.00227222338823858 5.26538543741078e-06 2.13697091849685e-09 8.68233550028707e-09 0.000224195816311827 0.026295216602377 1.62992366327227e-05 7.60660480582911e-09 6.78101664079995e-09 2.95907366948784e-06 0.00102140976943811 3.51274602050704e-06 1.05859237752836e-09 6.14161412914627e-09
3 813.895258751575 940.92735833738 125.190335030648 43.9999972744319 74.5999953789232 0.091301433306495 0.730537287124637 0.00842482598708409 2.3281534250747e-06 3.94727830705847e-06 0.00152415615701919 0.0132881223910064 0.000140640997128566 3.93887083163093e-08 6.67817645544695e-08 0.00134097406469412 0.0333667967211883 0.000123736750718264 3.97705477724092e-08 6.74291559959483e-08 0.00935624433709793 0.231448665492325 0.000851772869168962 2.74271462408906e-07 4.52193362824262e-07 9.06383899825779e-05 0.00481963430185966 2.57266973975669e-05 8.58951185009019e-09 3.464543841355e-08 0.00111209071385794 0.0568783591550116 8.06115018738504e-05 3.09779971158628e-08 2.74936285080254e-08 1.57114556011157e-05 0.00230279743334874 1.76545483248265e-05 4.4163873793644e-09 2.5255064869278e-08
4 813.824409398148 940.878219750452 125.183797144269 43.9999957454638 74.5999927866272 0.146216617358854 0.684435862384472 0.0134923746735946 3.46779903061783e-06 5.87949562918387e-06 0.00249378840400839 0.012416722037705 0.000230117750752318 5.95650510533876e-08 1.00989836558701e-07 0.00291564442480723 0.0401111474171688 0.000269040679863585 7.76847438091643e-08 1.31710952003719e-07 0.0203207603291031 0.277396523460747 0.00184168167501093 5.33243516987462e-07 8.71636317949839e-07 0.000267890224431019 0.00792831578249602 7.57664850262396e-05 2.24092899347233e-08 8.97632921272935e-08 0.00332578153560488 0.0954683537136525 0.00024037784133907 8.18852844315798e-08 7.23722944884996e-08 5.01195755345321e-05 0.00402332475105478 5.34966258918797e-05 1.1949252555769e-08 6.74043648809837e-08
5 813.739289040542 940.81918104018 125.175942047004 43.9999939180666 74.5999896883582 0.207541024850099 0.653404590165731 0.0191516355734798 4.74296754053112e-06 8.04148587553685e-06 0.00358399046473138 0.0118248496357154 0.000330725251824608 8.21982177843121e-08 1.39363341970675e-07 0.00518364771534211 0.0453258061705573 0.000478327351006996 1.292666022308e-07 2.19165648327674e-07 0.0360890420927434 0.312562422377746 0.00325651322116942 8.83406673667574e-07 1.43245101674646e-06 0.000603903054906394 0.0114026928310221 0.000170203604847237 4.64521853263875e-08 1.84850277723702e-07 0.0075877942683045 0.140159204996008 0.00054688155852398 1.71975555505323e-07 1.51401185656028e-07 0.000121557012029646 0.00613939364265224 0.000123666435314604 2.56666394892273e-08 1.42924306863419e-07
6 813.640674000831 940.750779451078 125.166841219208 43.9999917732934 74.5999860519928 0.273747354855024 0.635045078360478 0.025261783977134 6.15439219471556e-06 1.04344922210405e-05 0.00476497804849823 0.0114654858925049 0.000439717072809634 1.07272645095934e-07 1.81875893730835e-07 0.00814334305455054 0.0494361130782397 0.000751449988529835 1.94820242170298e-07 3.30308865134187e-07 0.0566356765866674 0.339988848918854 0.00508899495296533 1.3258832464863e-06 2.13388472806349e-06 0.00115070065204362 0.0151028928725457 0.000323208762627564 8.34769293546159e-08 3.30118137854204e-07 0.0146355156327252 0.189565035524566 0.00105196108444758 3.13106709087785e-07 2.74633803182272e-07 0.000248430338625554 0.00861709427493781 0.000241664953250384 4.77546387712567e-08 2.62693459718589e-07
7 813.528738012123 940.67313413549 125.156510514095 43.9999892832277 74.5999818301996 0.344062157799581 0.627649947029995 0.0317515651456207 7.71107575932071e-06 1.30737784464847e-05 0.00602124849521826 0.0113073745167246 0.000555664752639943 1.34935295557514e-07 2.28776660195239e-07 0.0117741263497349 0.052777494955198 0.00108651309282091 2.74672744867503e-07 4.65695153798085e-07 0.0818047849173381 0.362064069662647 0.0073207438215303 1.86206892531921e-06 2.97605661538717e-06 0.00195634562552229 0.0189316834668374 0.000547681427461048 1.36141357196411e-07 5.35210267628691e-07 0.025191647232206 0.24270457841562 0.00180593539840626 5.17312258490946e-07 4.52180758275327e-07 0.000451677457512065 0.0114307164624648 0.000421382266502456 8.05659622971333e-08 4.38102412037356e-07
8 813.403197937097 940.586047148519 125.144923595106 43.9999864125717 74.599976963133 0.418236129560781 0.630023876052834 0.0385981053880486 9.42778124177504e-06 1.59843745599186e-05 0.0073472217420253 0.0113274409420725 0.000678055705106937 1.65438459586767e-07 2.80493388299381e-07 0.0160492726413339 0.0556170379991393 0.00148105749270987 3.69285742229873e-07 6.26107190235193e-07 0.111399979025413 0.380679744831193 0.00993056324042536 2.49438787097101e-06 3.96112993480074e-06 0.00306407151666153 0.0228249929053326 0.000855044537384136 2.0703009538173e-07 8.09355149304621e-07 0.0399510106308368 0.298918006870455 0.00285673291914327 7.96879039742134e-07 6.94295047132837e-07 0.0007543777855256 0.0145617518797439 0.000676845611329116 1.26625804127237e-07 6.8111172427474e-07
9 813.263415063605 940.489073623418 125.132021272744 43.9999831195635 74.5999713799872 0.496383263067613 0.641352851982524 0.0458120774240366 1.13234541222602e-05 1.91984017618321e-05 0.00874418557534499 0.0115104988276801 0.000807011469043689 1.9911507302474e-07 3.37590555628309e-07 0.0209439973407057 0.0581697906429967 0.00193280433330144 4.79316966127519e-07 8.12660128934384e-07 0.1452405129088 0.397350146319577 0.0128994971790856 3.22668978363791e-06 5.09386163976128e-06 0.00451242804978734 0.0267443542148044 0.00125532500249244 2.9870382545861e-07 1.1615964018551e-06 0.0595790785838814 0.357800633604074 0.00424987179137257 1.16450652374169e-06 1.01152575601631e-06 0.00118147086847558 0.017998100990334 0.00102214005684754 1.88650203158692e-07 1.00437654476204e-06
