"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_orange.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",5.79035939117607,48.4175861396463,6.44195726321331,5.88658465168095,9.98043670489542
"2",8.48864055956423,60.9078029562688,8.10377994699772,5.60513687345019,9.50325478998598
"3",11.0837668803352,71.4777697926925,9.51011347294907,7.97461901469965,13.5206040567408
"4",20.6611337814854,103.855879818998,13.8180192915394,15.8446744012864,26.8639252349082
"5",1.28048188806276,19.581884811485,2.60536873368536,2.13006805269477,3.61143356206886
"6",24.9480366256534,116.293357124638,15.4728249861899,18.6807516148923,31.6723652379763
"7",8.27264064552413,59.9728171107071,7.97938012992617,4.61244924982144,7.82019804628816
"8",10.8089550722748,70.4094050143119,9.36796759595306,7.76110395243515,13.1585989739014
"9",37.747935091389,149.092298046858,19.8367223331208,14.9688516012757,25.3790074876174
"10",6.04341459291352,49.6761415802136,6.60940799770748,8.19160151597282,13.8884880248085
"11",1.9262996974511,25.0181242236475,3.3286600986192,1.94946890343364,3.30523591354886
"12",3.39534029107253,35.150115083328,4.67672094413674,3.9734903687339,6.73687230698976
"13",16.6221936717924,91.1505953951997,12.1275818740478,7.54408988811462,12.7906614921216
"14",30.0002130815737,129.8981033425,17.2829357475888,7.25698506026781,12.3038883067268
"15",9.55114670247013,65.3728876825587,8.69785923257847,6.08283233633817,10.3131657338824
"16",12.7592596907653,77.7765431805288,10.3481649375156,7.30085110579947,12.3782611930146
"17",12.3963565044509,76.4420559675165,10.1706114847323,8.14937607181199,13.8168967035722
"18",7.01274968395587,54.3134890095275,7.22640682677241,3.16876792764107,5.37250198640963
"19",8.05233157330801,59.0094863302411,7.85120902077174,6.01510206852363,10.1983321434514
"20",3.01656379532434,32.7422887594918,4.3563597796901,3.148454996232,5.33806233452062
"21",7.01287116806459,54.3140418320308,7.2264803797771,3.84732635630892,6.52296695865104
"22",9.56016432014131,65.4100946593697,8.70280961886622,6.13231045761748,10.397053639506
"23",15.0705971011056,85.9463708507391,11.4351600749336,6.94503102484006,11.774984419388
"24",13.1027316657153,79.0264085342934,10.5144594564225,7.7601940118896,13.1570562110674
"25",9.28142056417255,64.2592806082045,8.54969387050709,5.18505150008738,8.79101913423903
"26",77.7053489254545,229.915286874041,30.5902167020509,32.540171445975,55.1703815879485
"27",3.89833650896521,38.1872648971198,5.0808135654829,3.84430410028062,6.51784286093033
"28",9.34766689138874,64.5340527920332,8.5862522949655,6.74189109212407,11.4305698971013
"29",12.0895832817016,75.3012520611348,10.0188275856048,7.72207984655828,13.0924353762102
"30",15.6774000528646,88.0061383176183,11.7092120269562,8.90161725045644,15.0922874291829
"31",3.29768623231047,34.5401380140525,4.59556352748074,1.91872151196067,3.25310510891514
"32",32.6187835839342,136.585912601982,18.1727484142057,12.6677963022568,21.4776728215536
"33",3.16939835446812,33.7274867785459,4.48744032377679,4.7959155480033,8.13125681547832
"34",3.08103704113425,33.1605501253806,4.41200943219729,4.68714014542006,7.94683306473491
"35",13.6169614726227,80.8727736192617,10.7601182328709,9.33712667181709,15.8306738572171
"36",15.0701390489362,85.9451301118614,11.4349949946919,5.0825496815377,8.61723196006165
"37",31.1523031161249,132.868302281888,17.6781205586529,10.2454853133,17.3707546448223
"38",8.26233281172454,59.9283143511928,7.97345904013746,8.09145138196717,13.7186880248807
"39",29.2663320551348,127.982351005317,17.0280450009199,11.2637140687229,19.0971152165166
"40",4.4926069723212,41.5802002754815,5.53224343729041,5.47604309779926,9.28438216126871
"41",9.78490483143284,66.3278469088372,8.82491650689311,5.70804424276439,9.67772955705051
"42",21.6350205386405,106.76567070687,14.2051668145592,7.98398392308025,13.5364818332225
"43",4.2018567661588,39.9445588972616,5.31462143882799,5.44174264036566,9.22622729480177
"44",8.57240984452227,61.2676092303496,8.15165215264586,4.273339661271,7.24525315297312
"45",5.65622064132136,47.7414748268926,6.35200068897658,3.80445824499608,6.45028602447064
"46",4.22115685319866,40.0540998884768,5.32919586188872,5.02467159395202,8.5191022933823
"47",8.99482808318985,63.0613738491716,8.39031243986855,6.50167394488313,11.0232926429155
