"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_orange.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_orange.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_orange.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_orange.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_orange.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_orange.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_orange.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_orange.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.963899899438 940.974963759491 125.196668929531 43.9999959027099 74.5999930532308 0.0325183257985775 0.752540477918462 0.00300056989512866 3.68291553011311e-06 6.24421587605541e-06 0.00328680925881914 0.228859447302314 0.000303283313305797 3.79834980203288e-07 6.43992943708302e-07 4.65511801887355e-05 0.00674779013873303 4.29540282119465e-06 5.44964693841505e-09 9.23962867285824e-09 0.00023971831208215 0.0347390593667865 2.2108415346019e-05 2.80407515446249e-08 4.74866346191053e-08 6.69017002567149e-07 0.000171767664803098 1.91867761792853e-07 2.25707623232703e-10 9.29653618647853e-10 7.99045522147923e-06 0.0019563084997327 5.9111251671901e-07 7.95766835059567e-10 7.49751352044464e-10 3.65397328269875e-08 2.13896180637991e-05 3.04625285590066e-08 2.77547212317733e-11 1.54700456145875e-10
2 813.86584651052 940.906959262542 125.187620934825 43.999985709027 74.5999757703049 0.109124271926733 0.608564863795112 0.0100695120829232 1.15472672577679e-05 1.95778667597611e-05 0.0210785054717053 0.340882284239487 0.00194500633899995 2.30198711347123e-06 3.90291451511258e-06 0.000604910168289009 0.0210541433736467 5.58173028230946e-05 6.75707322835077e-08 1.14563105189765e-07 0.00311239657076926 0.10826702006915 0.000286903709633233 3.47095802071198e-07 5.87101465522534e-07 1.74887788644506e-05 0.00109476581152012 5.01355913788431e-06 5.66468109075117e-09 2.33090845876044e-08 0.000214469915773031 0.0129900310080438 1.58613567296305e-05 2.05184979120835e-08 1.93245312869404e-08 1.44664778506073e-06 0.000187629161066698 9.50824827229912e-07 8.68906210104619e-10 4.61565477102689e-09
3 813.714030099075 940.801661190204 125.173611031895 43.9999707989898 74.5999504910144 0.211078021808902 0.535395765947971 0.0194782023068171 2.13236992964019e-05 3.61533628979904e-05 0.0579600260891237 0.392572123218782 0.00534837403004474 6.05533506083329e-06 1.02665453531401e-05 0.00251287120526887 0.0374803559480691 0.000231876136361355 2.69903780283889e-07 4.57609591117685e-07 0.012918256430502 0.192508295070223 0.00119023011401995 1.3840662816865e-06 2.33827199785742e-06 0.000109441702873025 0.00296806025560638 3.13611419629067e-05 3.42147436294316e-08 1.40647473265176e-07 0.00137898969164228 0.0367543470477905 0.000101955914217871 1.27437933705675e-07 1.19975864699686e-07 1.22939965446739e-05 0.000659862307307746 6.96846117528966e-06 6.35315087138989e-09 3.25723777690281e-08
4 813.509497253664 940.659787192039 125.154734703978 43.9999510823361 74.5999170623243 0.330770834606303 0.51339119938863 0.0305252783198016 3.25973237445937e-05 5.52672807124247e-05 0.113894137851126 0.417304617482723 0.0105102199923478 1.15334880015386e-05 1.95545046571541e-05 0.00659003870129032 0.0535763321830664 0.000608113936508102 6.86318722030671e-07 1.16362219689746e-06 0.033849487326986 0.274853849872937 0.00311723066823098 3.5134531086098e-06 5.9285696798759e-06 0.00038292650913372 0.00570276644496724 0.00010968531946742 1.16205140432476e-07 4.77212269279175e-07 0.00496040108576181 0.0738029553722407 0.00036664732217134 4.45349933250258e-07 4.1911180209854e-07 5.49202551735135e-05 0.00158108721634918 2.81204634773954e-05 2.55252966787094e-08 1.27374374456726e-07
5 813.248088603693 940.478440572316 125.13060654586 43.9999256267584 74.5998739035494 0.467084040806617 0.531292710849752 0.0431084925125118 4.57784740996978e-05 7.76153219963058e-05 0.187815674527459 0.434798407688897 0.0173326736626751 1.86813257971896e-05 3.16733387379623e-05 0.0135074978834295 0.0685557139905454 0.00124648418867773 1.37566838673669e-06 2.33238321933084e-06 0.0693225186467606 0.351289982537255 0.00638098637076418 7.03071310532069e-06 1.18496563996698e-05 0.000978182287028126 0.00911821138144597 0.000280078945326346 2.89854791997991e-07 1.18915651624512e-06 0.0130315270163533 0.123441472788145 0.000962967233172825 1.14330845632361e-06 1.0755461087841e-06 0.000171955138904665 0.00306292844827967 8.17712272301004e-05 7.38970090798348e-08 3.61047631188969e-07
6 812.921451128944 940.251810079581 125.100453370843 43.9998929392474 74.5998184833604 0.622783781656643 0.583371653884745 0.0574845097396442 6.16439689881558e-05 0.000104514547420828 0.279259398195967 0.456881266827159 0.0257734191382656 2.76269084992918e-05 4.68401675919811e-05 0.0238033037457882 0.0825307914072444 0.00219668770594186 2.39075740900697e-06 4.05342051618e-06 0.122062167367505 0.422433435911505 0.0112305552917752 1.21991330969166e-05 2.05375466024468e-05 0.00205467929840077 0.0130403701487764 0.000588081496959412 5.98056439935501e-07 2.45122206026259e-06 0.0281555511080114 0.18474472175643 0.00208003175435162 2.42777731604901e-06 2.28305870459553e-06 0.00042998968358559 0.00518768048346548 0.000193344029809773 1.741508453384e-07 8.36676730164798e-07
7 812.517424739597 939.971434517469 125.063149417202 43.9998510571047 74.5997474740911 0.803152523125569 0.667717769936052 0.0741429143257166 8.11632566624501e-05 0.000137608612432245 0.389006745227563 0.490989411766013 0.0359054722717777 3.8697179298089e-05 6.56093085372145e-05 0.0379513299861974 0.096084307800137 0.00350253520459725 3.78932135225101e-06 6.42462211086194e-06 0.194459257052097 0.491314640629699 0.0178841744019274 1.93065674979015e-05 3.24689866655989e-05 0.00378178366527117 0.0173462238933377 0.00108200687091014 1.08762503203558e-06 4.45365059587421e-06 0.0533021289210838 0.25709594953243 0.00393683002729705 4.5421988427995e-06 4.26996165690136e-06 0.000921492424800501 0.00801717897352559 0.000396649695760704 3.56746660194085e-07 1.69076692836701e-06
8 812.019993577027 939.62616375159 125.017211160148 43.9997975334666 74.5996567271957 1.01535933892829 0.785247064286831 0.0937485088860458 0.000105460527603033 0.000178803530890597 0.519294206320855 0.542307628041404 0.0479365706484379 5.2404362937065e-05 8.88492153432965e-05 0.0564411125426067 0.110040161926207 0.00520932985322029 5.64335085523197e-06 9.56804485909783e-06 0.288983015977358 0.562192225201167 0.0265674388097603 2.87132335036525e-05 4.82421763834439e-05 0.0063358030371854 0.0219799707415052 0.00181210752128911 1.81057689246559e-06 7.40745819638995e-06 0.09182699017409 0.340465159346446 0.006780728366331 7.77370828669429e-06 7.30539786578371e-06 0.00176595599179394 0.0116040388662476 0.000734155767102418 6.60773289380985e-07 3.09698076178299e-06
9 811.408909933477 939.201890077104 124.960761570301 43.9997293591414 74.5995411407262 1.26827997093533 0.939173933826899 0.117125305638011 0.000135841209797129 0.000230312596610586 0.673860468903468 0.615092351083302 0.0622137712733567 6.94361481077838e-05 0.000117725832928197 0.079852864618024 0.125352414017905 0.00737081281098671 8.04649912444799e-06 1.36424735155414e-05 0.408566934317007 0.639980266237795 0.0375489837849493 4.08893465044208e-05 6.86399318038617e-05 0.00990258930132047 0.0269555867153147 0.00283133524617909 2.82678079834215e-06 1.15553218851271e-05 0.147516054460727 0.43555219008861 0.0108907610698194 1.24656128937522e-05 1.17110584009559e-05 0.00311118398688816 0.0160031809265819 0.00125745987556106 1.13526134735049e-06 5.27205870942746e-06
