"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",0,0,0.117924528301887,0,0,0,0
"2",0,0,0.117924528301887,0,0,0,0
"3",0.265957446808511,0,0.117924528301887,0,0,0,0
"4",1.1968085106383,0,0.825471698113208,0,0,0,0
"5",0,0,0.117924528301887,0,0,0,0
"6",0,0,0.117924528301887,0,0,0,0
"7",0.132978723404255,0,0.235849056603774,0,0,0,0
"8",0,0,0.117924528301887,0,0,0,0
"9",2.3936170212766,0,1.88679245283019,0,0,0,0
"10",30.0531914893617,0,19.9292452830189,0,0,0,0
"11",0.930851063829787,0,0.35377358490566,0,0,0,0
"12",0,0,0.35377358490566,0,0,0,0
"13",0.398936170212766,0,0.235849056603774,0,0,0,0
"14",0,0,0.235849056603774,0,0,0,0
"15",0.531914893617021,0,0.235849056603774,0,0,0,0
"16",0.265957446808511,0,0.117924528301887,0,0,0,0
"17",0,0,0.117924528301887,0,0,0,0
"18",0.132978723404255,0,0,0,0,0,0
"19",0,0,0.117924528301887,0,0,0,0
"20",15.6914893617021,0,10.9669811320755,0,0,0,0
"21",0,0,0.117924528301887,0,0,0,0
"22",0,0,0.117924528301887,0,0,0,0
"23",33.3776595744681,0,20.4009433962264,1.06609808102345,0,0,0
"24",0,0,0.117924528301887,0,0,0,0
"25",0,0,0.117924528301887,0,0,0,0
"26",1.06382978723404,0,1.29716981132075,0,0,0,0
"27",0,0,0.117924528301887,0,0,0,0
"28",25.9308510638298,0,14.5047169811321,0,0,0,0
"29",0,0,0.117924528301887,0,0,0,0
"30",0.531914893617021,0,0.235849056603774,0,0,0,0
"31",0.531914893617021,0,0.235849056603774,0,0,0,0
"32",0.132978723404255,0,0,0,0,0,0
"33",0,0,0.117924528301887,0,0,0,0
"34",0.265957446808511,0,0.235849056603774,0,0,0,0
"35",0,0,0.117924528301887,0,0,0,0
"36",0.797872340425532,0,0.235849056603774,0,0,0,0
"37",2.12765957446809,0,1.41509433962264,0,0,0,0
"38",4.78723404255319,0,2.00471698113208,0,0,0,0
"39",0,0,0.235849056603774,0,0,0,0
"40",31.5159574468085,0,17.8066037735849,0,0,0,0
"41",33.1117021276596,0,20.5188679245283,0,0,0,0
"42",0,0,0.117924528301887,0,0,0,0
"43",30.4521276595745,0,20.5188679245283,0,0,0,0
"44",0,0,0.235849056603774,0,0,0,0
"45",0,0,0.117924528301887,0,0,0,0
"46",0,0,0.117924528301887,0,0,0,0
"47",1.59574468085106,0,1.17924528301887,0,0,0,0
"48",0,0,0.117924528301887,0,0,0,0
"49",0,0,0,0,0,0,0
"50",0,0,0.117924528301887,0,0,0,0
"51",0.531914893617021,0,0.35377358490566,0,0,0,0
"52",0,0,0.235849056603774,0,0,0,0
"53",0.132978723404255,0,0.235849056603774,0,0,0,0
"54",0,0,0.235849056603774,0,0,0,0
"55",0,0,0.117924528301887,0,0,0,0
"56",0.265957446808511,0,0.35377358490566,0,0,0,0
"57",1.59574468085106,0,0.589622641509434,0,0,0,0
"58",0,0,0,0,0,0,0
"59",0,0,0.117924528301887,0,0,0,0
"60",0,0,0.117924528301887,0,0,0,0
"61",0.398936170212766,0,0.825471698113208,0,0,0,0
"62",0,0,0.117924528301887,0,0,0,0
"63",0,0,0.235849056603774,0,0,0,0
"64",8.77659574468085,0,5.07075471698113,0,0,0,0
"65",0.265957446808511,0,0.471698113207547,0,0,0,0
"66",0,0,0.117924528301887,0,0,0,0
"67",0.132978723404255,0,0.117924528301887,0,0,0,0
"68",0.265957446808511,0,0.117924528301887,0,0,0,0
"69",0.132978723404255,0,0.117924528301887,0,0,0,0
"70",0,0,0.117924528301887,0,0,0,0
"71",0,0,0.117924528301887,0,0,0,0
"72",7.4468085106383,0,5.66037735849057,0,0,0,0
"73",0.132978723404255,0,0.117924528301887,0,0,0,0
"74",0,0,0.117924528301887,0,0,0,0
"75",0.132978723404255,0,0.235849056603774,0,0,0,0
"76",0,0,0.117924528301887,0,0,0,0
"77",0,0,0.117924528301887,0,0,0,0
"78",0,0,0.117924528301887,0,0,0,0
"79",0.132978723404255,0,0.35377358490566,0,0,0,0
"80",0.531914893617021,0,0.235849056603774,0,0,0,0
"81",26.8617021276596,0,17.4528301886792,0,0,0,0
"82",0,0,0.117924528301887,0,0,0,0
"83",0.132978723404255,0,0.35377358490566,0,0,0,0
"84",0.132978723404255,0,0.117924528301887,0,0,0,0
"85",0,0,0.117924528301887,0,0,0,0
"86",0.398936170212766,0,0.117924528301887,0,0,0,0
"87",0,0,0.117924528301887,0,0,0,0
"88",0,0,0.117924528301887,0,0,0,0
"89",8.51063829787234,0,4.4811320754717,0,0,0,0
"90",0.531914893617021,0,0.589622641509434,0,0,0,0
"91",0.132978723404255,0,0.117924528301887,0,0,0,0
"92",0.797872340425532,0,0.235849056603774,0,0,0,0
"93",0,0,0.117924528301887,0,0,0,0
"94",0.132978723404255,0,0.117924528301887,0,0,0,0
"95",0.132978723404255,0,0.235849056603774,0,0,0,0
"96",5.58510638297872,0,2.7122641509434,0,0,0,0
"97",1.1968085106383,0,0.707547169811321,0,0,0,0
"98",0,0,0.117924528301887,0,0,0,0
"99",0,0,0.117924528301887,0,0,0,0
"100",0,0,0.235849056603774,0,0,0,0
"101",0,0,0.117924528301887,0,0,0,0
"102",0.132978723404255,0,0.235849056603774,0,0,0,0
"103",2.26063829787234,0,2.00471698113208,0,0,0,0
"104",0.531914893617021,0,0.471698113207547,0,0,0,0
