"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",0,0,0,0,0
"2",12,13,6,2,7
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",11,12,5,2,11
"6",0,0,0,0,0
"7",13,14,8,1,8
"8",11,17,6,2,6
"9",13,10,6,2,8
"10",18,13,5,2,5
"11",0,0,0,0,0
"12",12,12,8,2,6
"13",10,9,6,2,4
"14",12,12,7,2,6
"15",12,19,7,5,5
"16",12,13,10,3,6
"17",10,11,11,2,5
"18",0,0,0,0,0
"19",14,14,5,1,7
"20",12,11,8,3,7
"21",11,12,5,6,6
"22",13,12,7,4,8
"23",0,0,0,0,0
"24",10,13,4,2,6
"25",12,22,6,4,9
"26",11,12,5,3,5
"27",15,18,4,2,8
"28",17,14,5,1,7
"29",21,10,12,3,5
"30",20,15,5,2,5
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",14,16,7,3,5
"34",14,14,6,4,5
"35",13,13,9,1,11
"36",11,11,9,2,7
"37",15,14,4,2,6
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",13,15,6,4,6
"41",0,0,0,0,0
"42",14,20,7,3,5
"43",13,16,6,2,9
"44",0,0,0,0,0
"45",14,11,5,1,3
"46",18,15,8,5,7
"47",11,12,5,1,8
"48",12,11,7,2,10
"49",0,0,0,0,0
"50",10,12,10,1,6
"51",11,18,6,4,6
"52",0,0,0,0,0
"53",9,13,5,2,5
"54",14,17,7,3,6
"55",18,14,5,2,6
"56",0,0,0,0,0
"57",11,12,7,2,8
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",16,21,9,3,5
"62",13,10,6,3,7
"63",0,0,0,0,0
"64",10,14,6,3,7
"65",0,0,0,0,0
"66",10,12,9,2,7
"67",18,15,6,2,6
"68",20,16,6,2,5
"69",12,16,9,3,6
"70",0,0,0,0,0
"71",0,0,0,0,0
"72",10,17,6,2,5
"73",14,15,8,2,8
"74",12,15,4,1,7
"75",13,15,7,1,7
"76",15,17,6,1,5
"77",13,11,3,1,5
"78",12,13,8,2,7
"79",15,19,8,2,5
"80",0,0,0,0,0
"81",14,13,7,2,6
"82",13,18,7,2,7
"83",16,13,9,1,7
"84",8,14,4,3,4
"85",0,0,0,0,0
"86",16,13,5,2,6
"87",16,20,6,3,4
"88",12,12,9,1,9
"89",12,18,5,3,7
"90",14,15,5,1,5
"91",0,0,0,0,0
"92",10,15,5,4,6
"93",12,9,5,2,6
"94",14,14,11,3,7
"95",0,0,0,0,0
"96",17,14,7,1,5
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",16,13,6,2,6
"100",10,22,7,2,8
"101",17,12,12,3,6
"102",10,11,5,3,8
"103",13,9,7,3,6
"104",12,9,6,2,4
"105",16,13,11,2,5
"106",0,0,0,0,0
"107",0,0,0,0,0
"108",9,11,5,1,7
"109",21,12,8,3,9
"110",15,15,8,1,5
"111",0,0,0,0,0
"112",13,16,4,2,4
"113",0,0,0,0,0
"114",0,0,0,0,0
"115",12,14,7,2,6
"116",0,1,0,0,0
"117",20,14,4,3,7
"118",0,0,0,0,0
"119",13,8,7,2,12
"120",13,17,7,3,6
"121",12,16,7,4,7
"122",9,15,5,3,12
"123",10,17,11,3,8
"124",0,0,0,0,0
"125",18,11,6,1,8
"126",13,17,7,2,9
"127",13,15,4,2,9
"128",14,18,8,1,9
"129",16,16,6,3,8
"130",9,13,6,3,8
"131",11,12,4,1,6
"132",12,14,7,1,9
"133",13,17,6,1,5
"134",12,16,5,2,8
"135",11,12,7,3,6
"136",16,14,4,3,6
"137",0,0,0,0,0
"138",18,10,8,2,7
"139",16,12,6,2,7
"140",13,15,6,4,4
"141",0,0,0,0,0
"142",16,14,8,4,7
"143",15,13,5,3,5
"144",0,0,0,0,0
"145",0,0,0,0,0
"146",17,11,8,2,7
"147",0,0,0,0,0
"148",14,13,6,2,7
"149",10,14,9,1,4
"150",16,18,3,3,8
"151",16,11,5,4,11
"152",18,11,8,1,6
"153",17,17,5,2,7
"154",17,12,5,5,11
"155",14,12,5,2,7
"156",16,14,12,2,6
"157",12,15,6,3,7
"158",13,11,5,3,7
"159",16,16,8,3,7
"160",11,14,8,2,12
"161",0,0,0,0,0
"162",15,15,6,4,6
"163",16,16,6,3,8
"164",0,0,0,0,0
"165",0,0,0,0,0
"166",13,13,5,2,7
"167",16,12,5,1,8
"168",10,11,4,3,5
"169",10,9,8,2,6
"170",0,0,0,0,0
"171",14,14,5,2,6
"172",0,0,0,0,0
"173",0,0,0,0,0
"174",15,9,5,5,10
"175",14,10,8,2,7
"176",17,12,6,3,7
"177",13,12,8,2,8
"178",11,17,6,2,6
"179",16,15,5,3,9
"180",0,0,0,0,0
"181",13,14,9,3,7
"182",20,11,7,1,9
"183",19,19,7,3,10
"184",18,10,5,2,6
"185",16,11,7,2,5
"186",18,13,9,2,7
"187",0,0,0,0,0
"188",16,14,7,2,10
"189",14,12,4,2,5
"190",17,12,9,1,11
"191",0,0,0,0,0
"192",13,19,6,3,5
"193",19,10,10,2,10
"194",15,15,6,2,6
"195",15,14,6,4,6
"196",0,0,0,0,0
"197",14,16,7,2,7
"198",20,17,4,2,6
"199",11,14,5,1,5
"200",15,13,5,3,6
"201",12,9,9,3,5
"202",13,12,6,1,7
"203",12,16,5,2,7
"204",9,19,5,3,9
"205",12,11,5,3,7
"206",14,16,6,1,8
"207",0,0,0,0,0
"208",20,12,5,2,7
"209",15,14,3,1,9
"210",11,19,6,1,5
"211",12,16,7,2,6
"212",16,12,8,1,10
"213",0,0,0,0,0
"214",9,14,5,2,10
"215",16,15,6,1,4
"216",11,13,5,3,11
"217",14,15,5,1,10
"218",14,10,7,2,7
"219",13,19,6,3,7
"220",14,12,9,3,7
"221",12,19,7,2,10
"222",13,16,7,2,7
"223",11,12,5,3,11
"224",16,13,5,4,6
"225",17,15,7,4,6
"226",11,14,4,2,6
"227",20,18,6,2,7
"228",0,0,0,0,0
"229",12,18,7,2,7
"230",14,11,8,2,11
"231",0,0,0,0,0
"232",17,15,3,3,5
"233",0,0,0,0,0
"234",12,16,7,3,8
"235",13,13,5,4,11
"236",16,12,4,2,7
"237",14,13,5,2,10
"238",11,13,4,2,4
"239",0,0,0,0,0
"240",0,0,0,0,0
"241",11,15,5,2,8
"242",0,0,0,0,0
"243",9,11,7,2,7
"244",0,1,0,0,0
"245",15,16,8,3,6
"246",11,10,5,3,5
"247",0,0,0,0,0
"248",14,16,6,2,9
"249",0,0,0,0,0
"250",11,11,4,2,5
"251",0,0,0,0,0
"252",0,0,0,0,0
"253",13,15,8,3,7
