"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",1,1,1,1,1
"2",5392,5408,5266,5373,5174
"3",1,1,1,1,1
"4",1,1,1,1,1
"5",5013,5010,4816,4896,4963
"6",1,1,1,1,1
"7",5872,5905,5823,5897,5858
"8",5884,5881,5858,5803,5846
"9",6246,6278,6267,6267,6084
"10",5493,5544,5520,5455,5447
"11",18,31,1,15,1
"12",5505,5519,5520,5187,5324
"13",5470,5455,5464,5413,5446
"14",5368,5428,5378,5239,5287
"15",5907,6004,5819,6005,5771
"16",5261,5282,5096,4837,5281
"17",5915,5914,5841,5435,5605
"18",1,1,1,1,1
"19",5546,5545,5527,5538,5476
"20",5759,5778,5647,5745,5724
"21",5568,5562,5368,4657,5488
"22",5612,5599,5559,5527,5615
"23",1,1,1,1,1
"24",4983,4976,4884,4960,4967
"25",5160,5149,4990,5111,4879
"26",5401,5418,5352,5376,5300
"27",5671,5632,5648,5493,5448
"28",5090,5112,4887,4921,4995
"29",5902,5910,5878,5692,5666
"30",4987,4980,4975,4804,4901
"31",1,1,1,1,1
"32",1,1,1,1,1
"33",5536,5574,5329,5332,5542
"34",5825,5929,5866,5827,5831
"35",5614,5606,5586,5503,5497
"36",5001,5011,4643,4410,4981
"37",6025,6009,5888,5881,5992
"38",1,1,1,1,1
"39",1,1,1,1,1
"40",5027,5033,5015,4662,4949
"41",1,1,1,1,1
"42",4888,4922,4772,4922,4862
"43",5746,5843,5804,5831,5773
"44",4,1,1,1,1
"45",5759,5848,5832,5691,5800
"46",5353,5458,5457,4956,5368
"47",6062,6077,6020,5752,6056
"48",5290,5344,5163,5271,5126
"49",1,1,1,1,1
"50",5648,5661,5342,5226,5129
"51",5871,5946,5921,5710,5814
"52",6,13,1,1,1
"53",6899,6868,6842,6860,6695
"54",5531,5637,5380,5613,5467
"55",5530,5534,5450,5082,5446
"56",3,1,1,1,1
"57",6108,6107,6125,5698,5639
"58",1,1,1,1,1
"59",3,1,1,1,1
"60",1,3,1,1,1
"61",6173,6178,5928,5858,5875
"62",5792,5884,5819,5817,5754
"63",1,1,1,1,1
"64",5641,5655,5639,4873,5514
"65",1,1,1,1,1
"66",5457,5545,5561,5516,5546
"67",5413,5429,5449,5433,5441
"68",6116,6139,6096,6039,6103
