"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",0,0,0,0,0
"2",135,130,20,7,10
"3",0,1,0,0,0
"4",0,0,0,0,0
"5",150,144,21,8,13
"6",0,1,0,0,0
"7",131,142,21,6,9
"8",145,130,20,7,11
"9",130,119,15,6,8
"10",143,125,23,5,11
"11",1,2,0,1,0
"12",132,125,19,8,14
"13",133,129,17,6,9
"14",158,125,22,8,9
"15",127,135,25,5,12
"16",143,136,24,7,11
"17",137,121,18,5,11
"18",0,1,0,0,0
"19",126,136,18,6,13
"20",126,123,19,7,10
"21",140,138,21,10,8
"22",132,131,16,7,14
"23",0,1,0,0,0
"24",152,146,26,7,12
"25",152,143,19,8,11
"26",147,126,17,8,10
"27",141,138,25,7,10
"28",162,140,25,7,8
"29",126,119,16,9,8
"30",134,130,18,8,9
"31",0,0,0,0,0
"32",0,1,0,0,0
"33",131,124,21,8,16
"34",124,114,21,7,10
"35",139,115,17,7,12
"36",135,141,22,10,11
"37",134,126,23,6,13
"38",0,1,0,0,0
"39",0,1,0,0,0
"40",139,128,20,7,9
"41",0,1,0,0,0
"42",158,147,21,8,12
"43",130,126,23,8,12
"44",1,1,0,0,0
"45",144,138,25,8,6
"46",129,130,23,10,11
"47",142,118,22,6,10
"48",154,135,20,5,10
"49",0,0,0,0,0
"50",138,138,25,6,10
"51",119,142,19,7,14
"52",1,2,0,0,0
"53",113,109,15,8,11
"54",131,152,22,7,10
"55",153,147,18,6,8
"56",1,0,0,0,0
"57",122,131,26,8,10
"58",0,1,0,0,0
"59",1,1,0,0,0
"60",0,1,0,0,0
"61",129,123,18,6,8
"62",140,118,18,8,10
"63",0,1,0,0,0
"64",135,125,21,6,11
"65",0,1,0,0,0
"66",139,126,17,12,8
"67",141,128,25,8,10
"68",140,113,23,4,12
"69",137,118,25,7,14
"70",0,2,0,0,0
"71",0,0,0,0,0
"72",123,109,22,7,10
"73",147,117,20,5,14
"74",147,122,16,10,11
"75",119,117,20,6,8
"76",136,125,24,7,12
"77",127,109,16,4,11
"78",113,108,20,9,10
"79",137,146,27,7,12
"80",0,1,0,0,0
"81",132,118,19,8,13
"82",117,121,18,8,8
"83",132,120,22,6,9
"84",146,131,21,7,8
"85",0,1,0,0,0
"86",139,133,22,8,12
"87",143,127,19,7,11
"88",132,141,19,9,13
"89",124,138,15,6,10
"90",154,112,14,9,11
"91",0,1,0,0,0
"92",136,121,22,5,11
"93",134,128,19,9,9
"94",114,131,19,5,10
"95",0,1,0,0,0
"96",136,132,18,8,10
"97",0,1,0,0,0
"98",0,1,1,0,0
"99",148,117,23,5,11
"100",133,147,18,8,12
"101",128,116,23,6,11
"102",125,128,21,6,13
"103",132,127,22,6,10
"104",138,114,20,9,13
"105",134,136,20,7,12
"106",1,1,0,0,0
"107",2,1,1,0,0
"108",155,144,23,8,13
"109",152,148,22,6,13
"110",126,121,30,5,9
"111",0,1,0,0,0
"112",160,135,25,8,12
"113",0,0,0,0,0
"114",0,1,0,0,0
"115",136,141,23,8,12
"116",0,1,0,0,0
"117",151,123,16,7,11
"118",0,0,0,0,0
"119",132,126,27,7,12
"120",154,147,19,10,13
"121",129,137,16,6,12
"122",130,119,17,10,14
"123",147,133,26,7,10
"124",0,1,0,0,0
"125",137,134,20,7,14
"126",121,123,22,5,12
"127",134,148,24,8,11
"128",156,154,16,7,10
"129",159,140,16,10,10
"130",136,118,18,5,11
"131",138,122,20,7,10
"132",141,125,27,4,14
"133",160,145,20,8,9
"134",132,133,24,6,14
"135",132,143,16,8,12
"136",132,138,23,6,12
"137",0,1,0,0,0
"138",121,114,18,9,10
"139",113,121,18,5,10
"140",137,120,17,7,9
"141",0,1,0,0,0
"142",131,125,23,8,12
"143",115,141,26,8,10
"144",0,1,0,0,0
"145",0,1,0,0,0
"146",125,150,20,6,11
"147",0,1,0,0,0
"148",127,134,20,8,12
"149",115,129,17,10,9
"150",150,149,20,9,17
"151",130,125,15,7,11
"152",136,134,22,7,7
"153",134,138,19,6,9
"154",148,136,28,11,10
"155",141,130,22,5,17
"156",135,130,21,6,11
"157",147,137,21,11,11
"158",139,122,19,9,12
"159",142,127,26,8,14
"160",129,126,22,6,12
"161",0,1,0,0,0
"162",119,130,20,6,8
"163",124,126,20,5,11
"164",0,1,0,0,0
"165",0,1,0,0,0
"166",157,130,18,5,14
"167",138,121,25,8,13
"168",129,135,19,6,9
"169",155,119,26,8,8
"170",0,1,0,0,0
"171",143,152,28,8,9
"172",0,1,0,0,0
"173",0,1,0,0,0
"174",130,127,20,10,12
"175",168,134,21,7,9
"176",138,142,21,6,12
"177",130,139,17,6,13
"178",120,127,17,7,11
"179",113,130,20,8,11
"180",1,1,0,0,0
"181",138,120,21,9,10
"182",150,138,19,8,12
"183",139,139,17,7,11
"184",135,124,22,8,10
"185",121,129,22,7,7
"186",161,145,24,9,13
"187",0,1,0,0,0
"188",148,148,21,7,6
"189",141,119,21,6,9
"190",139,139,21,10,15
"191",0,1,0,0,0
"192",152,123,22,7,11
"193",133,137,26,7,15
"194",130,134,18,6,12
"195",152,147,19,6,11
"196",1,0,0,0,0
"197",138,131,17,6,12
"198",140,121,26,7,9
"199",110,119,15,7,9
"200",130,141,21,11,10
"201",147,128,22,7,7
"202",140,158,19,7,11
"203",117,126,18,7,11
"204",132,128,14,6,11
"205",151,143,23,5,12
"206",151,123,23,7,16
"207",1,1,0,0,0
"208",132,141,20,8,10
"209",141,148,18,6,12
"210",144,127,22,6,11
"211",119,133,22,8,14
"212",140,137,18,5,12
"213",0,1,0,0,0
"214",136,118,18,7,14
"215",158,127,19,6,9
"216",126,140,22,7,12
"217",125,124,18,6,12
"218",145,137,19,8,11
"219",157,149,17,6,10
"220",137,125,23,5,11
"221",129,141,21,5,9
"222",143,150,21,5,8
"223",115,124,15,7,10
"224",146,131,19,7,11
"225",135,121,20,9,12
"226",120,130,21,4,11
"227",138,136,17,5,8
"228",1,1,0,0,0
"229",131,124,21,7,12
"230",151,133,20,8,10
"231",1,1,0,0,0
"232",141,115,20,6,11
"233",0,1,0,0,0
"234",131,116,21,9,8
"235",127,120,22,5,12
"236",142,131,19,8,13
"237",153,115,16,9,13
"238",164,117,18,8,10
"239",0,1,1,0,0
"240",0,1,0,0,0
"241",152,130,15,6,9
"242",0,0,0,0,0
"243",135,147,23,7,12
"244",0,1,0,0,0
"245",111,118,18,6,11
"246",131,117,17,7,10
"247",0,1,0,0,0
"248",135,133,19,6,15
"249",0,1,0,0,0
"250",144,132,23,10,10
"251",0,1,0,0,0
"252",0,0,0,0,0
"253",140,138,24,5,11
"254",0,1,0,0,0
"255",0,1,0,0,0
"256",0,1,0,0,0
"257",182,159,26,5,11
"258",0,1,0,0,0
"259",125,139,17,5,14
"260",0,1,0,0,0
"261",148,115,19,8,12
"262",0,1,0,0,0
"263",130,135,17,8,9
"264",141,147,23,7,11
"265",1,1,0,0,0
"266",116,130,21,5,14
"267",149,145,25,6,9
"268",1,1,0,0,0
"269",148,137,24,6,10
"270",154,138,22,9,11
"271",123,133,22,9,14
"272",135,126,17,8,12
"273",0,1,0,0,0
"274",138,119,23,7,9
"275",128,121,29,5,13
"276",147,138,27,8,9
"277",170,130,26,6,12
"278",0,0,0,0,0
"279",0,1,0,0,0
"280",125,130,17,7,16
"281",122,123,17,8,9
"282",126,142,25,9,11
"283",143,133,21,7,8
"284",138,133,24,6,9
"285",141,141,24,8,12
"286",0,1,0,0,0
"287",0,1,0,0,0
"288",2,0,0,0,0
"289",0,1,0,0,0
"290",125,120,19,7,9
"291",0,1,0,0,0
"292",0,1,0,0,0
"293",134,125,23,7,9
"294",134,142,20,8,13
"295",125,140,21,9,12
"296",0,1,0,0,0
"297",123,131,21,7,10
"298",122,133,21,10,9
"299",0,1,0,0,0
"300",139,144,22,8,13
"301",156,119,17,8,10
"302",156,124,28,7,11
"303",144,130,19,7,12
"304",149,135,19,9,12
"305",156,146,20,9,18
"306",1,2,0,1,0
"307",141,139,22,7,13
"308",140,150,17,8,12
"309",0,1,0,0,0
"310",135,140,23,8,15
"311",152,144,25,8,9
"312",121,122,19,6,16
"313",131,127,22,8,13
"314",0,1,0,0,0
"315",131,136,23,7,12
"316",0,1,0,0,0
"317",131,143,22,6,13
"318",156,135,21,7,10
"319",123,135,26,6,10
"320",130,128,22,6,8
"321",125,130,25,8,9
"322",141,123,20,9,10
"323",122,123,20,7,9
"324",132,128,19,8,11
"325",138,130,22,6,9
"326",0,1,0,0,0
"327",147,121,19,8,8
"328",1,2,0,0,0
"329",0,1,0,0,0
"330",143,143,21,13,11
"331",137,138,18,7,10
"332",145,133,17,5,11
"333",0,1,0,0,0
"334",127,125,18,8,6
"335",132,134,15,6,9
"336",0,1,0,0,0
"337",153,111,21,7,10
"338",151,158,19,9,9
"339",146,123,16,6,9
"340",0,1,0,0,0
"341",0,1,0,0,0
"342",117,116,21,10,10
"343",118,121,19,4,10
"344",115,119,21,7,12
"345",143,120,23,6,10
"346",143,144,20,6,10
"347",0,0,0,0,0
"348",125,127,23,7,13
"349",114,128,20,4,10
"350",0,1,0,0,0
"351",127,121,24,7,10
"352",152,134,21,6,12
"353",0,1,0,0,0
"354",142,154,19,12,8
"355",133,122,24,9,11
"356",158,130,19,8,10
"357",145,129,22,5,10
"358",136,143,17,5,9
"359",0,1,0,0,0
"360",130,125,16,7,9
"361",139,144,19,6,14
"362",152,153,19,7,14
"363",140,139,25,8,15
"364",0,1,0,0,0
"365",127,135,22,7,13
"366",128,136,20,7,11
"367",146,136,25,6,9
"368",142,147,23,8,10
"369",147,126,26,7,11
"370",122,124,20,6,17
"371",115,119,22,7,15
"372",149,134,20,6,10
"373",0,1,0,0,0
"374",136,140,26,5,13
"375",140,124,18,6,10
"376",128,114,20,8,11
"377",1,2,0,0,0
"378",0,0,0,0,0
"379",131,146,18,8,14
"380",0,0,0,0,0
"381",0,1,0,0,0
"382",0,1,0,0,0
"383",139,129,29,6,11
