"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",0,0,0,0,0
"2",6.75675675675676,6.90021231422505,21.5654952076677,15.9090909090909,40.2144772117963
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",6.51105651105651,8.70488322717622,29.5527156549521,18.1818181818182,49.597855227882
"6",0,0,0,0,0
"7",7.73955773955774,7.74946921443737,26.3578274760383,15.9090909090909,45.5764075067024
"8",6.87960687960688,6.4755838641189,16.7731629392971,25,41.5549597855228
"9",6.26535626535627,5.09554140127389,25.5591054313099,20.4545454545455,37.5335120643432
"10",8.10810810810811,6.68789808917197,26.3578274760383,11.3636363636364,42.8954423592493
"11",0,0,0,0,0
"12",6.26535626535627,7.53715498938429,23.961661341853,13.6363636363636,42.8954423592493
"13",6.63390663390663,7.64331210191083,17.5718849840256,22.7272727272727,42.8954423592493
"14",7.12530712530713,7.96178343949045,22.3642172523962,18.1818181818182,38.8739946380697
"15",5.28255528255528,8.17409766454352,24.7603833865815,18.1818181818182,40.2144772117963
"16",6.75675675675676,7.11252653927813,24.7603833865815,20.4545454545455,42.8954423592493
"17",5.03685503685504,7.64331210191083,24.7603833865815,13.6363636363636,40.2144772117963
"18",0,0,0,0,0
"19",8.23095823095823,6.79405520169851,21.5654952076677,11.3636363636364,45.5764075067024
"20",5.40540540540541,6.79405520169851,27.1565495207668,15.9090909090909,42.8954423592493
"21",5.52825552825553,7.85562632696391,18.370607028754,27.2727272727273,42.8954423592493
"22",6.26535626535627,6.58174097664544,26.3578274760383,29.5454545454545,49.597855227882
"23",0,0,0,0,0
"24",6.75675675675676,6.36942675159236,19.1693290734824,11.3636363636364,38.8739946380697
"25",7.002457002457,8.81104033970276,25.5591054313099,29.5454545454545,53.6193029490617
"26",6.26535626535627,5.73248407643312,20.7667731629393,22.7272727272727,41.5549597855228
"27",7.86240786240786,9.55414012738854,24.7603833865815,20.4545454545455,44.2359249329759
"28",7.49385749385749,7.32484076433121,26.3578274760383,11.3636363636364,44.2359249329759
"29",7.37100737100737,7.21868365180467,27.1565495207668,22.7272727272727,41.5549597855228
"30",7.12530712530713,8.81104033970276,23.1629392971246,15.9090909090909,41.5549597855228
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",7.002457002457,7.85562632696391,21.5654952076677,18.1818181818182,48.2573726541555
"34",7.12530712530713,9.23566878980892,23.1629392971246,18.1818181818182,40.2144772117963
"35",6.75675675675676,6.90021231422505,25.5591054313099,6.81818181818182,48.2573726541555
"36",6.14250614250614,8.49256900212314,23.1629392971246,13.6363636363636,46.916890080429
"37",7.002457002457,6.79405520169851,23.961661341853,13.6363636363636,34.8525469168901
"38",0,0,0,0,0
"39",0,0,0,0,0
