"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",0,3,0,0,0
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",0,1,0,0,0
"5",0,1,0,0,0
"6",26,25,4,2,3
"7",1,1,0,0,0
"8",1,1,0,0,0
"9",26,21,3,1,2
"10",0,1,0,0,0
"11",1,2,0,0,0
"12",0,1,0,0,0
"13",1,1,0,0,0
"14",0,1,0,0,0
"15",0,1,0,0,0
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",1,1,0,0,0
"19",2,2,0,0,0
"20",16,9,1,1,2
"21",0,1,0,0,0
"22",20,21,5,3,4
"23",2,2,0,0,0
"24",0,1,0,0,0
"25",3,3,1,0,1
"26",0,1,0,0,0
"27",0,1,0,0,0
"28",28,24,3,1,7
"29",0,1,0,0,0
"30",1,1,0,0,0
"31",0,1,0,0,0
"32",1,1,0,0,0
"33",49,39,7,1,4
"34",1,2,0,0,0
"35",0,0,0,0,0
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",1,3,0,0,0
"39",23,19,4,1,1
"40",0,1,0,0,0
"41",0,1,0,0,0
"42",0,1,0,0,0
"43",1,1,0,0,0
"44",0,1,0,0,0
"45",0,1,0,0,0
"46",37,37,8,4,3
"47",0,1,0,0,0
"48",0,1,0,0,0
"49",1,2,0,0,0
"50",0,0,0,0,0
"51",28,21,6,3,3
"52",3,1,0,0,0
"53",1,0,0,0,0
"54",1,1,0,0,0
"55",1,2,0,0,1
"56",1,1,0,0,0
"57",1,0,0,0,0
"58",16,9,4,1,2
"59",0,1,0,0,0
"60",22,16,7,1,2
"61",0,2,0,0,0
"62",0,1,0,0,0
"63",14,12,3,1,1
"64",2,2,1,0,0
"65",1,1,0,0,0
"66",21,17,4,1,1
"67",8,6,1,0,1
"68",1,1,0,0,0
"69",28,19,5,1,2
"70",2,2,0,0,0
"71",0,1,0,0,1
"72",1,1,0,0,0
"73",4,2,1,0,0
"74",0,1,0,0,0
"75",0,1,0,0,0
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",0,1,0,0,0
"79",0,1,0,0,0
"80",2,3,0,0,0
"81",0,1,0,0,0
"82",0,1,0,0,0
"83",10,6,2,1,1
"84",2,1,0,0,0
