"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",6.39880952380952,7.02247191011236,8.51648351648352,9.81308411214953,20.7667731629393,18.1818181818182,48.2573726541555
"2",6.54761904761905,5.61797752808989,6.31868131868132,8.8785046728972,24.7603833865815,20.4545454545455,52.2788203753351
"3",7.58928571428571,0,7.82967032967033,0,0,0,0
"4",7.88690476190476,5.61797752808989,7.82967032967033,8.41121495327103,26.3578274760383,13.6363636363636,37.5335120643432
"5",7.44047619047619,4.21348314606742,7.14285714285714,6.54205607476635,26.3578274760383,22.7272727272727,57.6407506702413
"6",7.14285714285714,5.61797752808989,7.14285714285714,9.34579439252336,24.7603833865815,22.7272727272727,49.597855227882
"7",6.25,0,7.28021978021978,0,0,0,0
"8",8.92857142857143,5.61797752808989,6.59340659340659,5.60747663551402,23.1629392971246,18.1818181818182,41.5549597855228
"9",0,0,0,0,0,0,0
"10",7.14285714285714,2.80898876404494,7.55494505494505,7.47663551401869,26.3578274760383,18.1818181818182,52.2788203753351
"11",7.44047619047619,6.32022471910112,8.37912087912088,7.00934579439252,28.7539936102236,13.6363636363636,57.6407506702413
"12",6.69642857142857,3.51123595505618,6.45604395604396,7.47663551401869,22.3642172523962,13.6363636363636,38.8739946380697
"13",9.07738095238095,8.42696629213483,8.24175824175824,9.34579439252336,26.3578274760383,13.6363636363636,49.597855227882
"14",6.39880952380952,4.21348314606742,7.69230769230769,10.2803738317757,27.1565495207668,25,37.5335120643432
"15",6.39880952380952,0,8.65384615384615,0,0,0,0
"16",0,0,0,0,0,0,0
"17",4.76190476190476,3.51123595505618,8.37912087912088,11.6822429906542,17.5718849840256,11.3636363636364,46.916890080429
"18",6.99404761904762,4.21348314606742,8.65384615384615,7.47663551401869,23.961661341853,13.6363636363636,50.9383378016086
"19",5.80357142857143,9.12921348314607,6.45604395604396,9.81308411214953,27.1565495207668,15.9090909090909,48.2573726541555
"20",5.80357142857143,4.21348314606742,8.92857142857143,7.94392523364486,24.7603833865815,25,42.8954423592493
