"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",39,0,35,0,0,0,0
"2",37,0,35,0,0,0,0
"3",0,0,0,0,0,0,0
"4",0,0,1,0,0,0,0
"5",31,0,33,0,0,0,0
"6",39,0,32,0,0,0,0
"7",41,0,45,0,0,0,0
"8",1,0,1,0,0,0,0
"9",0,0,1,0,0,0,0
"10",38,0,44,0,0,0,0
"11",0,0,1,0,0,0,0
"12",37,0,42,0,0,0,0
"13",31,0,33,0,0,0,0
"14",31,0,32,0,0,0,0
"15",30,0,34,0,0,0,0
"16",33,6,34,4,4,2,3
"17",37,0,30,0,0,0,0
"18",37,4,35,3,5,2,1
"19",0,0,1,0,0,0,0
"20",43,4,39,2,6,3,3
"21",35,0,30,0,0,0,0
"22",27,5,31,5,4,1,2
"23",0,0,1,0,0,0,0
"24",0,0,1,0,0,0,0
"25",39,0,40,0,0,0,0
"26",37,0,35,0,1,0,1
"27",1,0,2,0,0,0,0
"28",35,0,35,0,0,0,0
"29",31,0,33,0,0,0,0
"30",31,0,33,0,0,0,0
"31",46,0,32,0,0,0,0
"32",37,4,34,5,2,2,3
"33",47,0,29,0,0,0,0
"34",30,0,34,0,0,0,0
"35",0,0,0,0,0,0,0
"36",43,0,37,0,0,0,0
"37",0,0,1,0,0,0,0
"38",0,0,1,0,0,0,0
"39",40,0,34,0,0,0,0
"40",34,0,43,0,0,0,0
"41",48,3,41,4,3,3,4
"42",30,0,31,0,0,0,0
"43",43,4,48,4,2,2,2
"44",45,1,37,1,1,1,1
"45",40,4,31,2,5,2,1
"46",32,0,28,0,0,0,0
"47",42,8,46,6,4,3,4
"48",36,0,40,0,0,0,0
"49",33,0,33,0,0,0,0
"50",40,0,38,0,1,0,0
"51",0,0,1,0,0,0,0
"52",30,0,35,0,0,0,0
"53",0,0,0,0,0,0,0
"54",34,4,35,4,4,2,3
"55",37,0,28,0,0,0,0
"56",0,0,1,0,0,0,0
"57",0,0,1,0,0,0,0
"58",34,0,30,0,0,0,0
"59",34,0,33,0,0,0,0
"60",0,0,1,0,0,0,0
"61",0,0,1,0,0,0,0
"62",46,0,38,1,0,0,0
"63",0,0,1,0,0,0,0
"64",0,0,1,0,0,0,0
"65",0,0,1,0,0,0,0
"66",47,0,42,1,0,0,0
"67",42,0,38,0,0,0,0
"68",34,0,31,0,0,0,0
"69",0,0,1,0,0,0,0
"70",36,0,48,0,0,0,0
"71",51,0,40,0,0,0,0
"72",0,0,2,0,0,0,0
"73",0,0,1,0,0,0,0
