"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",0,0,0,0,0,0,0
"2",0,0,0.718525308393618,0,0,0,0
"3",20.444003957881,0,5.27398750652651,0,0,0,0
"4",24.1144855988118,0,13.2455318219272,0,0,0,0
"5",0,0,3.94179699287891,0,0,0,0
"6",0,0,8.26183911980252,0,0,0,0
"7",10.377597070535,0,5.45180307356753,0,0,0,0
"8",0,0,6.02775315577089,0,0,0,0
"9",40.315167513772,0,47.971206339514,0,0,0,0
"10",0,0,2.76594607721532,0,0,0,0
"11",15.2211829353397,0,26.0018642594953,0,0,0,0
"12",17.4815801524127,0,11.8267421319654,0,0,0,0
"13",0,0,0,0,0,0,0
"14",24.8895608240519,0,2.50504772968803,0,0,0,0
"15",0,0,9.85441663291027,0,0,0,0
"16",0,0,4.03420028540865,0,0,0,0
"17",41.7578803252719,0,37.7261702083116,0,0,0,0
"18",25.7738326172091,0,46.9443541498583,0,0,0,0
"19",27.0288341261798,0,30.988275935484,0,0,0,0
"20",0,0,1.57010286144731,0,0,0,0
"21",44.6885644121296,0,35.8822621619458,0,0,0,0
"22",0,0,1.20122870619341,0,0,0,0
"23",0,0,1.76588799247776,0,0,0,0
"24",3.97542270299245,0,4.22357184279143,0,0,0,0
"25",0,0,1.8918807589658,0,0,0,0
"26",0,0,1.24770939202157,0,0,0,0
"27",132.232107164972,0,154.272855467086,0,0,0,0
"28",0,0,3.22020765667026,0,0,0,0
"29",8.04784882742161,0,8.22574466423232,0,0,0,0
"30",121.450838252858,0,116.318730881219,0,0,0,0
"31",0,0,0,0,0,0,0
"32",0,0,5.48397761971198,0,0,0,0
"33",0,0,2.3090930877091,0,0,0,0
"34",55.8863184779633,0,32.4746814501438,0,0,0,0
"35",10.4398395982191,0,13.3802629876081,0,0,0,0
"36",27.4724829353556,0,13.6277711634627,0,0,0,0
"37",20.6093241582152,0,41.07843308906,0,0,0,0
"38",22.2261611622157,0,3.36544567596717,0,0,0,0
"39",0,0,6.87180557141289,0,0,0,0
"40",14.3951173289892,0,1.02841074846803,0,0,0,0
"41",0,0,4.9759941819326,0,0,0,0
"42",0,0,0,0,0,0,0
"43",17.652991734393,0,5.26059563370655,0,0,0,0
"44",18.72775547713,0,10.7186800031272,0,0,0,0
"45",0,0,4.61142387438826,0,0,0,0
"46",0,0,10.3296051954448,0,0,0,0
"47",72.0465618158838,0,74.7398178471869,0,0,0,0
"48",44.1739231203352,0,12.6236163451131,0,0,0,0
"49",0,0,0,0,0,0,0
"50",0,0,26.7512827536174,0,0,0,0
"51",0,0,6.2745971579267,0,0,0,0
"52",29.3732270808901,0,21.0430750176012,0,0,0,0
"53",6.18094285662305,0,5.21856857789454,0,0,0,0
"54",0,0,7.30291939669013,0,0,0,0
"55",0,0,5.66959878868232,0,0,0,0
"56",6.95330098575148,0,3.7990055486559,0,0,0,0
"57",0,0,2.6303002338719,0,0,0,0
"58",10.7150331660144,0,5.07225801024765,0,0,0,0
"59",0,0,12.7932326254814,0,0,0,0
"60",18.7809082333212,0,21.2711339025617,0,0,0,0
"61",0,0,0,0,0,0,0
"62",0,0,1.84149269091677,0,0,0,0
"63",0,0,5.30978318559444,0,0,0,0
"64",0,0,0,0,0,0,0
"65",5.32779722857115,0,6.31397240186385,0,0,0,0
"66",0,0,6.2888215265708,0,0,0,0
"67",7.30317315076983,0,9.31593520521724,0,0,0,0
