"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",59,62,62,65,65,66,67
"2",85,91,89,93,92,94,93
"3",90,99,95,101,101,102,101
"4",83,88,87,91,90,91,90
"5",40,42,43,44,42,44,43
"6",107,119,112,121,121,122,123
"7",53,56,56,58,58,59,59
"8",145,154,150,155,154,155,154
"9",68,73,72,75,76,77,77
"10",92,96,96,99,99,100,102
"11",58,62,62,64,65,66,67
"12",58,61,61,63,63,65,65
"13",67,71,71,73,73,74,73
"14",53,56,56,58,57,59,57
"15",67,72,70,74,74,75,75
"16",69,77,73,79,78,79,79
"17",71,75,75,78,78,80,79
"18",69,72,73,75,74,75,74
"19",72,79,76,81,81,82,81
"20",76,80,80,83,83,84,85
"21",56,58,59,60,59,61,59
"22",62,64,65,66,65,67,65
"23",57,61,61,63,63,64,65
"24",73,77,76,80,80,81,82
"25",67,70,71,73,73,74,74
"26",98,104,103,106,106,107,107
"27",64,69,68,71,71,73,73
"28",94,101,99,104,104,105,105
"29",93,98,97,101,101,102,102
"30",76,81,79,83,82,84,83
"31",61,65,65,68,68,69,70
"32",81,86,86,89,90,91,92
"33",46,49,49,51,51,52,52
"34",75,83,79,85,85,86,87
"35",60,63,63,65,65,66,66
"36",68,72,72,75,74,76,75
"37",66,70,70,72,72,73,72
"38",65,70,69,72,73,74,75
"39",49,51,52,53,54,55,56
"40",77,82,82,85,85,87,86
"41",71,76,75,79,79,80,80
"42",52,54,54,56,55,57,56
"43",76,79,79,81,81,82,82
"44",51,53,54,56,56,57,57
"45",71,76,75,78,79,80,81
"46",62,66,66,69,69,71,72
"47",43,45,46,47,48,49,50
"48",69,72,72,75,75,76,77
"49",52,55,55,57,58,59,60
"50",94,101,98,104,103,105,104
"51",60,64,63,66,66,68,68
"52",86,94,90,97,97,98,98
"53",65,69,69,72,71,73,72
"54",79,84,83,87,87,89,90
"55",60,63,63,65,65,66,66
"56",73,79,77,82,82,84,85
"57",63,66,66,69,69,71,72
"58",79,89,83,91,91,92,92
"59",59,63,63,65,66,67,67
"60",33,34,35,36,36,37,37
"61",76,80,80,83,83,85,85
"62",55,58,59,61,61,63,64
"63",90,97,94,100,100,101,101
"64",64,67,68,70,70,71,71
"65",56,58,59,61,61,62,63
"66",78,82,82,85,85,86,87
"67",106,117,110,119,120,120,122
"68",58,61,62,63,63,65,64
"69",55,57,58,59,59,61,61
"70",67,71,71,73,73,74,73
"71",59,62,62,65,65,66,66
"72",55,59,58,62,62,64,66
"73",49,51,52,53,53,54,53
"74",59,63,63,65,66,67,67
"75",58,61,62,64,64,66,66
"76",79,83,83,86,86,88,88
"77",60,63,63,66,66,67,67
"78",68,73,71,76,75,77,76
"79",58,62,61,64,64,65,65
"80",56,60,60,62,63,64,65
"81",64,68,68,70,70,72,71
"82",39,41,42,43,43,44,45
"83",63,67,66,69,69,71,72
"84",81,85,85,88,88,89,90
"85",68,71,72,74,74,76,77
"86",58,60,61,62,62,63,63
"87",64,67,67,69,69,70,69
"88",100,105,104,108,108,109,109
"89",60,64,64,66,66,68,68
"90",66,69,69,72,71,73,72
"91",60,63,64,66,65,66,65
"92",77,83,81,86,86,87,88
"93",95,103,99,105,105,106,106
"94",66,69,69,72,73,74,76
"95",115,121,120,124,124,125,125
"96",64,68,68,70,70,71,71
"97",78,87,83,89,89,90,90
"98",62,66,66,69,69,71,71
"99",58,62,62,64,65,66,66
"100",61,66,64,68,68,69,68
