"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",53,53,56,56,57,59,60
"2",75,75,79,79,78,81,80
"3",78,78,82,82,82,85,84
"4",72,72,76,76,76,78,77
"5",38,38,40,40,39,41,40
"6",89,89,94,94,94,97,98
"7",49,49,52,52,52,54,54
"8",115,115,119,119,118,121,120
"9",61,61,64,64,64,67,67
"10",79,79,83,83,84,86,87
"11",53,53,56,56,57,59,59
"12",53,53,56,56,56,58,58
"13",61,61,64,64,64,66,65
"14",47,47,50,50,49,51,50
"15",59,59,62,62,62,65,64
"16",60,60,64,64,64,66,65
"17",65,65,69,69,69,71,71
"18",62,62,66,66,65,67,66
"19",63,63,66,66,66,68,68
"20",68,68,72,72,72,74,74
"21",51,51,54,54,53,55,54
"22",57,57,61,61,59,61,60
"23",52,52,55,55,55,57,57
"24",64,64,68,68,68,70,71
"25",61,61,64,64,64,67,67
"26",83,83,87,87,87,90,90
"27",58,58,61,61,61,64,64
"28",83,83,88,88,88,91,91
"29",82,82,86,86,86,89,89
"30",67,67,70,70,70,72,71
"31",56,56,59,59,59,61,62
"32",73,73,77,77,77,80,81
"33",42,42,45,45,45,47,47
"34",65,65,69,69,69,71,72
"35",55,55,58,58,58,60,60
"36",62,62,66,66,65,68,67
"37",59,59,62,62,62,64,63
"38",59,59,62,62,62,65,65
"39",45,45,48,48,48,50,51
"40",69,69,73,73,73,76,75
"41",63,63,67,67,67,70,69
"42",47,47,50,50,49,51,50
"43",67,67,70,70,70,72,71
"44",47,47,50,50,50,51,51
"45",62,62,66,66,66,68,69
"46",56,56,59,59,60,62,64
"47",40,40,42,42,43,44,45
"48",62,62,65,65,65,68,68
"49",48,48,51,51,52,54,54
"50",81,81,86,86,86,88,88
"51",54,54,57,57,57,60,60
"52",76,76,80,80,80,83,83
"53",60,60,64,64,63,65,64
"54",70,70,74,74,74,76,78
"55",54,54,58,58,57,59,59
"56",65,65,69,69,69,72,73
"57",57,57,60,60,61,63,64
"58",67,67,71,71,71,74,74
"59",54,54,58,58,58,60,60
"60",31,31,33,33,33,35,35
"61",67,67,71,71,71,74,74
"62",51,51,54,54,54,56,57
"63",78,78,82,82,82,85,85
"64",58,58,61,61,61,64,64
"65",52,52,55,55,55,57,57
"66",69,69,73,73,73,75,76
"67",87,87,91,91,92,94,96
"68",53,53,56,56,56,58,58
"69",50,50,53,53,53,55,55
"70",62,62,65,65,65,67,66
"71",53,53,56,56,57,59,59
"72",50,50,53,53,54,56,58
"73",45,45,48,48,48,50,49
"74",53,53,56,56,56,58,58
"75",54,54,57,57,57,59,59
"76",71,71,75,75,75,78,78
"77",54,54,58,58,58,60,60
"78",60,60,64,64,64,66,66
"79",52,52,55,55,55,57,57
"80",51,51,55,55,55,57,58
"81",58,58,61,61,61,63,63
"82",37,37,39,39,39,41,41
"83",57,57,60,60,61,63,63
"84",72,72,76,76,76,78,78
"85",62,62,66,66,66,68,69
"86",52,52,55,55,55,57,57
"87",58,58,61,61,61,63,62
"88",85,85,90,90,90,92,92
"89",55,55,58,58,58,60,61
"90",59,59,63,63,63,65,64
"91",54,54,57,57,57,59,58
"92",69,69,73,73,73,75,76
"93",81,81,85,85,85,87,87
"94",60,60,63,63,64,66,68
"95",98,98,103,103,103,106,105
"96",57,57,61,61,61,63,63
"97",68,68,72,72,72,74,74
"98",57,57,60,60,60,63,63
"99",52,52,55,55,56,58,58
"100",54,54,57,57,57,59,59
