"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",187,16,209,23,31,11,19
"2",182,16,206,23,31,11,19
"3",188,16,211,23,31,11,19
"4",177,16,202,23,31,11,19
"5",188,16,211,23,31,11,19
"6",188,16,211,23,31,11,19
"7",188,16,210,23,31,11,19
"8",188,16,211,23,31,11,19
"9",185,16,210,23,31,11,19
"10",188,16,211,23,31,11,19
"11",187,16,211,23,31,11,19
"12",188,16,211,23,31,11,19
"13",30,16,66,23,31,11,19
"14",188,16,211,23,31,11,19
"15",187,16,211,23,31,11,19
"16",188,16,211,23,31,11,19
"17",188,16,211,23,31,11,19
"18",186,16,209,23,31,11,19
"19",188,16,210,23,31,11,19
"20",188,16,211,23,31,11,19
"21",188,16,211,23,31,11,19
"22",188,16,211,23,31,11,19
"23",186,16,206,23,31,11,19
"24",187,16,210,23,31,11,19
"25",188,16,211,23,31,11,19
"26",188,16,211,23,31,11,19
"27",188,16,211,23,31,11,19
"28",186,16,209,23,31,11,19
"29",170,16,190,23,31,11,19
"30",188,16,211,23,31,11,19
"31",188,16,211,23,31,11,19
"32",188,16,211,23,31,11,19
"33",181,16,208,23,31,11,19
"34",188,16,211,23,31,11,19
"35",188,16,211,23,31,11,19
"36",188,16,211,23,31,11,19
"37",187,16,210,23,31,11,19
"38",188,16,211,23,31,11,19
"39",183,16,211,23,31,11,19
"40",185,16,210,23,31,11,19
"41",188,16,210,23,31,11,19
"42",188,16,211,23,31,11,19
"43",187,16,211,23,31,11,19
"44",188,16,211,23,31,11,19
"45",175,16,204,23,31,11,19
"46",186,16,211,23,31,11,19
"47",188,16,211,23,31,11,19
"48",188,16,211,23,31,11,19
"49",188,16,211,23,31,11,19
"50",188,16,211,23,31,11,19
"51",179,16,200,23,31,11,18
"52",188,16,211,23,31,11,19
"53",188,16,211,23,31,11,19
"54",184,16,207,23,31,11,19
"55",185,16,202,23,31,11,19
"56",188,16,211,23,31,11,19
"57",188,16,211,23,31,11,19
"58",188,16,211,23,31,11,19
"59",187,16,209,23,31,11,19
"60",188,16,211,23,31,11,19
"61",188,16,211,23,31,11,19
"62",170,16,202,23,31,11,19
"63",188,16,211,23,31,11,19
"64",187,16,211,23,31,11,19
"65",188,16,211,23,31,11,19
"66",158,16,188,23,31,11,19
"67",188,16,211,23,31,11,19
"68",188,16,210,23,31,11,19
"69",188,16,211,23,31,11,19
"70",182,16,209,23,31,11,19
"71",188,16,211,23,31,11,19
"72",187,16,211,23,31,11,19
"73",16,16,62,23,31,11,19
"74",188,16,211,23,31,11,19
"75",188,16,211,23,31,11,19
"76",188,16,211,23,31,11,19
"77",188,16,211,23,31,11,19
"78",188,16,211,23,31,11,19
"79",188,16,211,23,31,11,19
"80",186,16,211,23,31,11,19
"81",127,16,161,23,31,11,19
"82",187,16,211,23,31,11,19
"83",182,16,207,23,31,11,19
"84",188,16,211,23,31,11,19
"85",188,16,211,23,31,11,19
"86",188,16,211,23,31,11,19
"87",188,16,209,23,31,11,19
"88",188,16,211,23,31,11,19
"89",143,16,187,23,31,11,19
"90",152,16,194,23,31,11,19
"91",188,16,211,23,31,11,19
"92",188,16,211,23,31,11,19
"93",188,16,210,23,31,11,19
"94",188,16,211,23,31,11,19
"95",187,16,208,23,31,11,19
"96",188,16,211,23,31,11,19
"97",185,16,209,23,31,11,19
"98",188,16,211,23,31,11,19
"99",183,16,203,23,31,11,19
"100",188,16,211,23,31,11,19
"101",188,16,211,23,31,11,19
"102",188,16,211,23,31,11,19
"103",184,16,210,23,31,11,19
"104",188,16,211,23,31,11,19
"105",188,16,211,23,31,11,19
"106",169,16,199,23,31,11,19
"107",188,16,210,23,31,11,19
"108",188,16,211,23,31,11,19
"109",188,16,211,23,31,11,19
"110",187,16,211,23,31,11,19
"111",184,16,210,23,31,11,19
"112",181,16,208,23,31,11,19
"113",188,16,211,23,31,11,19
"114",188,16,211,23,31,11,19
"115",175,16,202,23,31,11,19
"116",186,16,210,23,31,11,19
"117",188,16,211,23,31,11,19
"118",182,16,201,23,31,11,19
"119",188,16,211,23,31,11,19
"120",188,16,211,23,31,11,19
"121",141,16,181,23,31,11,19
"122",188,16,211,23,31,11,19
"123",187,16,211,23,31,11,19
"124",176,16,202,23,31,11,19
"125",186,16,211,23,31,11,19
"126",188,16,211,23,31,11,19
"127",188,16,211,23,31,11,19
"128",188,16,211,23,31,11,19
"129",188,16,211,23,31,11,19
"130",186,16,211,23,31,11,19
"131",188,16,211,23,31,11,19
"132",188,16,211,23,31,11,19
"133",188,16,211,23,31,11,19
"134",187,16,208,23,31,11,19
"135",188,16,211,23,31,11,19
"136",187,16,211,23,31,11,19
"137",188,16,211,23,31,11,19
"138",188,16,211,23,31,11,19
"139",187,16,206,23,31,11,19
"140",188,16,211,23,31,11,19
"141",188,16,211,23,31,11,19
"142",188,16,211,23,31,11,19
"143",188,16,211,23,31,11,19
"144",188,16,211,23,31,11,19
"145",187,16,210,23,31,11,19
"146",188,16,211,23,31,11,19
"147",187,16,211,23,31,11,19
"148",188,16,211,23,31,11,19
"149",183,16,208,23,31,11,19
"150",188,16,211,23,31,11,19
"151",188,16,211,23,31,11,19
"152",161,16,202,23,31,11,19
"153",188,16,211,23,31,11,19
"154",186,16,210,23,31,11,19
"155",187,16,210,23,31,11,19
"156",188,16,211,23,31,11,19
"157",188,16,211,23,31,11,19
"158",188,16,211,23,31,11,19
"159",188,16,211,23,31,11,19
"160",187,16,210,23,31,11,19
"161",188,16,211,23,31,11,19
"162",184,16,211,23,31,11,19
"163",184,16,207,23,31,11,19
"164",187,16,209,23,31,11,19
"165",188,16,211,23,31,11,19
"166",29,15,78,23,31,11,19
"167",188,16,211,23,31,11,19
"168",188,16,211,23,31,11,19
"169",188,16,211,23,31,11,19
"170",187,16,211,23,31,11,19
"171",188,16,211,23,31,11,19
"172",188,16,211,23,31,11,19
"173",188,16,211,23,31,11,19
"174",187,16,211,23,31,11,19
"175",188,16,211,23,31,11,19
"176",187,16,209,23,31,11,19
"177",188,16,211,23,31,11,19
"178",188,16,211,23,31,11,19
"179",188,16,211,23,31,11,19
"180",188,16,211,23,31,11,19
"181",188,16,211,23,31,11,19
"182",186,16,211,23,31,11,19
"183",188,16,211,23,31,11,19
"184",183,16,207,23,31,11,19
"185",188,16,211,23,31,11,19
"186",188,16,211,23,31,11,19
"187",183,16,207,23,31,11,19
"188",186,16,211,23,31,11,19
"189",187,16,211,23,31,11,19
"190",188,16,211,23,31,11,19
"191",188,16,211,23,31,11,19
"192",188,16,211,23,31,11,19
"193",188,16,211,23,31,11,19
"194",188,16,211,23,31,11,19
"195",188,16,211,23,31,11,19
"196",183,16,204,23,31,11,19
"197",188,16,211,23,31,11,19
"198",188,16,211,23,31,11,19
"199",188,16,211,23,31,11,19
"200",186,16,210,23,31,11,19
"201",188,16,211,23,31,11,19
"202",188,16,211,23,31,11,19
"203",179,16,203,23,31,11,19
"204",188,16,211,23,31,11,19
"205",188,16,211,23,31,11,19
"206",184,16,210,23,31,11,19
"207",171,16,206,23,31,11,19
"208",188,16,211,23,31,11,19
"209",188,16,211,23,31,11,19
"210",188,16,211,23,31,11,19
"211",188,16,211,23,31,11,19
"212",188,16,211,23,31,11,19
"213",179,16,206,23,31,11,19
"214",188,16,211,23,31,11,19
"215",188,16,211,23,31,11,19
"216",188,16,211,23,31,11,19
"217",186,16,211,23,31,11,19
"218",188,16,211,23,31,11,19
"219",188,16,211,23,31,11,19
"220",188,16,211,23,31,11,19
"221",188,16,210,23,31,11,19
"222",188,16,211,23,31,11,19
"223",188,16,211,23,31,11,19
"224",188,16,211,23,31,11,19
"225",187,16,211,23,31,11,19
"226",177,16,202,23,31,11,19
"227",183,16,205,23,31,11,19
"228",188,16,211,23,31,11,19
"229",187,16,211,23,31,11,19
"230",183,16,202,23,31,11,19
"231",188,16,211,23,31,11,19
"232",188,16,211,23,31,11,19
